temperature, L2
2044.57, 0.00673034
1297.58, 0.213876
2286.81, 0.00488736
1466.18, 0.0297228
1455.33, 0.0070433
1150.92, 0.00814032
1399.26, 0.0058836
1865.41, 0.00504401
1317.35, 0.0138669
2203.91, 0.00595779
2104.75, 0.00460601
1488.45, 0.00743191
1809.02, 0.0821556
1244.47, 0.0765556
1374.38, 0.00554137
1673.8, 0.00775606
2407.98, 0.0108724
1167.58, 0.0170524
1789.31, 0.00762698
2453.43, 0.00714519
2230.84, 0.0113051
2108.73, 0.00891559
1172.41, 0.0132646
1388.03, 0.00920619
1377.66, 0.0198438
1982.15, 0.0177261
1327.18, 0.013902
1025.37, 0.0170679
1522.87, 0.0106981
1929.88, 0.0231053
1096.14, 0.0343334
1851.24, 0.104335
1040.05, 0.0196067
1335.16, 0.039272
1097.98, 0.0822461
1710.79, 0.00500701
2182.64, 0.00402968
1523.81, 0.00552962
1106.14, 0.0112908
1949.33, 0.00278878
1258.43, 0.0115524
1004.62, 3.8213
2147.11, 0.00293499
2309.93, 0.0120815
2096.76, 0.00489237
1974.16, 0.0103906
1927.83, 0.00463465
2448.44, 0.00600387
1665.62, 0.0321282
2291.55, 2.38503
1334.14, 0.0556377
1846.14, 0.00529046
2163.23, 0.00647079
2106.54, 0.00342036
2196.98, 0.0428989
1689.63, 0.0105922
2022.45, 0.00785108
1458.51, 0.00475707
1990.96, 0.00473774
2467.36, 0.550385
2477.9, 0.010685
2497.48, 0.0149296
1074.05, 0.0255499
1001.83, 0.0233028
1003.79, 0.0264673
2380.09, 0.0122917
2427.86, 0.0116838
1019.53, 0.0143175
1574.08, 0.0158247
2438.46, 0.013256
1304.35, 0.00829433
1239.45, 0.013153
1642.39, 0.0114097
1907.5, 0.0121937
2012.74, 0.00323962
1369.23, 0.0568294
1992.61, 0.0652887
2317.53, 0.0108569
1891.84, 0.00371612
2062.46, 0.00606349
2302.72, 0.0401518
2054.13, 0.00777821
2397.55, 0.00418458
1996.83, 0.00554223
2254.36, 0.0233298
2431.28, 0.0170805
1204.24, 0.0160831
1774.51, 0.00914588
1944.87, 0.00711781
1012.93, 0.0289318
1358.03, 0.0217795
1855.59, 0.00624119
1314.24, 0.224371
1740.29, 0.00799994
1324.53, 0.00783458
1714.96, 0.0104555
1300.11, 0.00898703
1407.66, 0.032328
1010.09, 0.0555251
2266.97, 0.0189551
1367.52, 0.0511236
1808.9, 0.0184151
1000.4, 0.0167992
1931.8, 0.0170111
2087.65, 0.00988246
2190.02, 0.00315915
1004.09, 0.142394
1817.6, 0.00939509
1016.23, 0.0295297
1450.41, 0.0166868
1112.41, 0.0127927
1792.64, 0.00578094
2033.37, 0.0055819
2270.17, 0.0379619
1081.85, 0.210355
1215.52, 0.0367653
1608.64, 0.00756794
1165.25, 0.010924
1695.75, 0.00538982
1085.95, 0.0189474
2436.8, 0.00642075
1831.42, 0.0114718
1240.56, 0.0139059
1052.99, 0.028609
1000.18, 0.0133561
1293.35, 0.00680392
2072.54, 0.00471292
1161.22, 0.0320678
2142.81, 0.0109329
1143.19, 0.0169127
1260.62, 0.00892167
2338.44, 0.011505
1771.49, 0.0100988
1713.64, 0.0179742
1146.6, 0.155925
1183.5, 0.0161492
2135.43, 0.00943302
2399.22, 0.00593674
1600.81, 0.00794789
1748.86, 0.0059652
1609.95, 0.256671
2247.85, 0.0219755
1073.71, 0.010982
1977.09, 0.0065444
